Date,Time,Away Team,Home Team,Channel
11/27/2025,16:00,NC State,Green Bay,TBD
11/27/2025,16:00,Maryland,Hofstra,TBD
11/27/2025,16:00,Women's Cancun Challenge,NC State,TBD
11/27/2025,17:30,Puerto Rico Shootout,Morgan State,TBD
11/27/2025,18:30,Women's Cancun Challenge,Southern Miss,TBD
11/27/2025,21:00,Women's Cancun Challenge,Richmond,TBD
11/27/2025,22:30,Resorts World Classic,Troy,TBD
11/28/2025,10:00,Puerto Rico Shootout,Illinois State,TBD
11/28/2025,11:00,Charlotte,Oklahoma State,TBD
11/28/2025,11:00,Tulsa,Kent State,TBD
11/28/2025,11:00,Boston College,James Madison,TBD
11/28/2025,11:00,Kansas State,North Carolina,TBD
11/28/2025,11:00,Oklahoma State,Charlotte,TBD
11/28/2025,11:00,North Carolina,Kansas State,TBD
11/28/2025,11:00,Iowa State,Marquette,TBD
11/28/2025,11:00,Abilene Christian,Northwestern,TBD
11/28/2025,11:00,Nassau Championship,Kent State,TBD
11/28/2025,11:00,Coconut Hoops,Iowa State,TBD
11/28/2025,11:00,Women's Cancun Challenge,Kansas State,TBD
11/28/2025,11:00,Cayman Islands Classic,Oklahoma State,TBD
11/28/2025,12:00,Wake Forest,Illinois State,TBD
11/28/2025,12:00,Saint Francis (PA),Iona,ESPN+
11/28/2025,TBD,Tulane,Boise State/North Dakota,TBD
11/28/2025,TBD,Pitt,Ball State,TBD
11/28/2025,TBD,Cincinnati,Alabama A&M,TBD
11/28/2025,TBD,Elon,Elon,TBD
11/28/2025,12:30,Little Rock,Arizona State,ESPN+
11/28/2025,12:30,Puerto Rico Shootout,East Carolina,TBD
11/28/2025,13:00,Wright State,Florida Atlantic,TBD
11/28/2025,13:00,Valparaiso,Cleveland State,ESPN+
11/28/2025,13:00,Wright State,Florida Atlantic,ESPN+
11/28/2025,13:30,East Carolina,Hofstra,TBD
11/28/2025,13:30,Miami,George Washington,TBD
11/28/2025,13:30,Houston,Arkansas State,TBD
11/28/2025,13:30,Indiana,Gonzaga,TBD
11/28/2025,13:30,Bethune-Cookman,North Florida,ESPN+
11/28/2025,13:30,Seattle U,Presbyterian,ESPN+
11/28/2025,13:30,Nassau Championship,Houston,TBD
11/28/2025,13:30,Coconut Hoops,Indiana,TBD
11/28/2025,13:30,Women's Cancun Challenge,South Dakota State,TBD
11/28/2025,13:30,Cayman Islands Classic,George Washington,TBD
11/28/2025,14:00,Mercer,Charleston Southern,ESPN+
11/28/2025,14:00,Brown,Bucknell,ESPN+
11/28/2025,15:00,UC Santa Barbara,California Baptist,ESPN+
11/28/2025,15:00,Puerto Rico Shootout,Rice,TBD
11/28/2025,16:00,Florida State,Missouri State,TBD
11/28/2025,16:00,NC State,Southern Miss,TBD
11/28/2025,16:00,Clemson,Western Carolina,TBD
11/28/2025,16:00,Wisconsin,Ole Miss,TBD
11/28/2025,16:00,Nassau Championship,Clemson,TBD
11/28/2025,16:00,Coconut Hoops,Florida State,TBD
11/28/2025,16:00,Women's Cancun Challenge,NC State,TBD
11/28/2025,17:00,Wichita State,UC Irvine,TBD
11/28/2025,17:00,Georgia Tech,St. John's,TBD
11/28/2025,17:00,Wichita State,UC Irvine,ESPN+
11/28/2025,17:00,Cayman Islands Classic,Georgia Tech,TBD
11/28/2025,17:30,Puerto Rico Shootout,Kentucky,TBD
11/28/2025,18:00,Jackson State,Coastal Carolina,ESPN+
11/28/2025,18:30,Temple,Michigan State,TBD
11/28/2025,18:30,Milwaukee,Pacific,ESPN+
11/28/2025,18:30,Nassau Championship,Michigan State,TBD
11/28/2025,18:30,Coconut Hoops,Oklahoma,TBD
11/28/2025,18:30,Women's Cancun Challenge,Cancun, Mexico,TBD
11/28/2025,19:00,Eastern Illinois,Louisville,TBD
11/28/2025,19:00,Northeastern,Rutgers,B1G+
11/28/2025,19:00,Eastern Illinois,Louisville,ACCNX
11/28/2025,19:00,South Carolina Upstate,Kennesaw State,ESPN+
11/28/2025,19:30,Memphis,Florida,TBD
11/28/2025,19:30,Kansas,Georgia,TBD
11/28/2025,19:30,Cayman Islands Classic,Memphis,TBD
11/28/2025,20:00,Stanford,FGCU,TBD
11/28/2025,20:00,San Jose State,Portland State,ESPN+
11/28/2025,20:00,Resorts World Classic,Stanford,TBD
11/28/2025,21:00,Women's Cancun Challenge,Green Bay,TBD
11/28/2025,22:00,UC San Diego,Washington,B1G+
11/28/2025,22:30,Resorts World Classic,Texas Southern,TBD
11/29/2025,11:00,Murray State,Boston College,TBD
11/29/2025,11:00,Miami,Oklahoma State,TBD
11/29/2025,11:00,Oklahoma State,Miami,TBD
11/29/2025,11:00,Kansas State,South Dakota State,TBD
11/29/2025,11:00,Women's Cancun Challenge,South Dakota State,TBD
11/29/2025,11:00,Cayman Islands Classic,Miami,TBD
11/29/2025,12:00,Army,Eastern Kentucky,ESPN+
11/29/2025,TBD,East Tennessee State,Louisville,TBD
11/29/2025,TBD,Pitt,Chicago State,TBD
11/29/2025,TBD,Cincinnati,New Mexico,TBD
11/29/2025,TBD,Eastern Illinois,Bellarmine,ESPN+
11/29/2025,13:00,Manhattan,Navy,ESPN+
11/29/2025,13:30,Charlotte,George Washington,TBD
11/29/2025,13:30,Wisconsin,James Madison,TBD
11/29/2025,13:30,North Carolina,Columbia,TBD
11/29/2025,13:30,Northwestern,Missouri,TBD
11/29/2025,13:30,Women's Cancun Challenge,North Carolina,TBD
11/29/2025,13:30,Cayman Islands Classic,Charlotte,TBD
11/29/2025,14:00,William & Mary,Tennessee State,ESPN+
11/29/2025,14:00,Drexel,St. Bonaventure,ESPN+
11/29/2025,14:00,UNC Asheville,Furman,ESPN+
11/29/2025,14:00,Eureka,Indiana State,ESPN+
11/29/2025,15:00,Westminster,Utah Tech,ESPN+
11/29/2025,15:30,Liberty,Duquesne,ESPN+
11/29/2025,16:00,CSU Bakersfield,Arizona,TBD
11/29/2025,16:00,Utah,Montana,TBD
11/29/2025,16:00,Utah,Montana,ESPN+
11/29/2025,16:00,Radford,Cleveland State,ESPN+
11/29/2025,17:00,Wichita State,Idaho,TBD
11/29/2025,17:00,Georgia Tech,Florida,TBD
11/29/2025,17:00,Cayman Islands Classic,Florida,TBD
11/29/2025,18:00,Nevada,Portland,ESPN+
11/29/2025,18:30,Jacksonville State,Pacific,ESPN+
11/29/2025,19:00,Cal Lutheran,UC Riverside,ESPN+
11/29/2025,19:30,Memphis,St. John's,TBD
11/29/2025,19:30,Kansas,Dayton,TBD
11/29/2025,19:30,Colgate,UC Irvine,ESPN+
11/29/2025,19:30,Cayman Islands Classic,St. John's,TBD
11/29/2025,20:00,Stanford,Colorado State,TBD
11/29/2025,20:00,Loyola Marymount,Cal State Fullerton,ESPN+
11/29/2025,20:00,Resorts World Classic,Colorado State,TBD
11/29/2025,20:30,SEMO,Arizona State,ESPN+
11/29/2025,21:00,Cal State Bakersfield,Arizona,ESPN+
11/29/2025,22:30,Resorts World Classic,Florida Gulf Coast,TBD
11/30/2025,TBD,Third-Place Game - Nassau, Bahamas,FloHoops,TBD
11/30/2025,TBD,FloHoops,12:00 pm,TBD
11/30/2025,TBD,Tulsa,Tulsa,TBD
11/30/2025,TBD,Iowa State,Iowa State,TBD
11/30/2025,13:00,DePaul,Princeton,TBD
11/30/2025,13:00,Purdue,Central Michigan,TBD
11/30/2025,13:00,Yale,Penn State,B1G+
11/30/2025,13:00,Niagara,Ohio State,B1G+
11/30/2025,13:00,Fairfield,Iowa,BTN
11/30/2025,13:00,Mercyhurst,Canisius,ESPN+
11/30/2025,13:00,Purdue,Central Michigan,ESPN+
11/30/2025,13:00,Duquesne,Navy,ESPN+
11/30/2025,13:00,Bryant,Providence,ESPN+
11/30/2025,13:00,Lafayette,NJIT,ESPN+
11/30/2025,13:00,Maine Fort Kent,UMass Lowell,ESPN+
11/30/2025,13:00,Ohio,Davidson,ESPN+
11/30/2025,13:00,Eastern Michigan,Detroit Mercy,ESPN+
11/30/2025,13:00,Southern Indiana,Northern Kentucky,ESPN+
11/30/2025,13:00,DePaul,Princeton,ESPN+
11/30/2025,13:00,Gardner-Webb,Coastal Carolina,ESPN+
11/30/2025,13:00,Queens,UNC Wilmington,TBD
11/30/2025,13:30,Harvard,Arkansas,SECN+
11/30/2025,TBD,Championship - Nassau, Bahamas,FloHoops,TBD
11/30/2025,TBD,FloHoops,2:00 pm,TBD
11/30/2025,14:00,Montana State,Colorado,TBD
11/30/2025,14:00,Howard,Syracuse,ACCNX
11/30/2025,14:00,UMES,Virginia,ACCNX
11/30/2025,14:00,Saint Peter's,Rutgers,B1G+
11/30/2025,14:00,Bryant,Providence,ESPN+
11/30/2025,14:00,Bellarmine,Louisville,ACCNX
11/30/2025,14:00,Maryland-Eastern Shore,Virginia,ACCNX
11/30/2025,14:00,Purdue Fort Wayne,Bowling Green,ESPN+
11/30/2025,14:00,Marshall,Morehead State,ESPN+
11/30/2025,14:00,New Orleans,South Florida,ESPN+
11/30/2025,14:00,Pennsylvania,Texas,SECN+
11/30/2025,14:00,New Hampshire,Holy Cross,ESPN+
11/30/2025,14:00,Brown,Lehigh,ESPN+
11/30/2025,14:00,Long Island University,Fordham,ESPN+
11/30/2025,14:00,Towson,Delaware,ESPN+
11/30/2025,14:00,Georgia Southern,Wofford,ESPN+
11/30/2025,14:30,UConn,Xavier,FS1
11/30/2025,15:00,Le Moyne,Illinois,B1G+
11/30/2025,15:00,Grambling State,Baylor,ESPN+
11/30/2025,15:00,Grambling,Baylor,ESPN+
11/30/2025,15:00,Montana State,Colorado,ESPN+
11/30/2025,15:00,UL Monroe,Mississippi State,SECN+
11/30/2025,15:00,Oregon,Auburn,SECN+
11/30/2025,15:00,Oakland,UT Martin,ESPN+
11/30/2025,15:00,Western Kentucky,Southern Illinois,ESPN+
11/30/2025,15:00,Florida A&M,South Alabama,ESPN+
11/30/2025,15:30,Liberty,Manhattan,ESPN+
11/30/2025,16:00,Temple,Clemson/Western Carolina,TBD
11/30/2025,16:00,Northern Illinois,Evansville,ESPN+
11/30/2025,TBD,Third-Place Game - Nassau, Bahamas,FloHoops,TBD
11/30/2025,TBD,FloHoops,4:30 pm,TBD
11/30/2025,17:00,CSU Monterey Bay,San Francisco,ESPN+
11/30/2025,18:00,Eastern Washington,Portland,ESPN+
11/30/2025,TBD,Championship - Nassau, Bahamas,FloHoops,TBD
11/30/2025,TBD,FloHoops,Monday, December 1,TBD
11/30/2025,18:00,Central Connecticut State,Pitt,TBD
11/30/2025,18:30,NJCU,Stony Brook,TBD
11/30/2025,19:00,Villanova,West Virginia,ESPN+
11/30/2025,20:00,Samford,Minnesota,B1G+
11/30/2025,21:00,San Jose State,Washington,B1G+
12/2/2025,17:00,UConn,South Florida,ESPN2
12/2/2025,19:00,Seton Hall,Princeton,TBD
12/2/2025,19:00,Bellarmine,Illinois,B1G+
12/2/2025,21:00,College of Charleston,Colorado,TBD
12/3/2025,11:30,William & Mary,Wake Forest,ACCNX
12/3/2025,11:30,Miami (OH),Cincinnati,ESPN+
12/3/2025,13:00,Quinnipiac,Boston College,ACCNX
12/3/2025,16:00,UMass,Northeastern,TBD
12/3/2025,17:00,Auburn,Syracuse,ACC Network
12/3/2025,17:00,New Jersey Institute of Technology,Monmouth,TBD
12/3/2025,18:00,James Madison,East Carolina,TBD
12/3/2025,18:00,Western Michigan,Indiana,B1G+
12/3/2025,18:00,American,Drexel,FloHoops
12/3/2025,18:30,Sam Houston,Rice,TBD
12/3/2025,19:00,Wichita State,Texas Tech,TBD
12/3/2025,19:00,Oklahoma State,North Texas,TBD
12/3/2025,19:00,Central Michigan,Michigan,B1G+
12/3/2025,19:00,Evansville,Purdue,B1G+
12/3/2025,19:00,Mount St. Mary's,Maryland,B1G+
12/3/2025,19:00,Wichita State,Texas Tech,ESPN+
12/3/2025,19:00,Mercer,Campbell,TBD
12/3/2025,19:30,UNLV,UTSA,TBD
12/3/2025,19:30,Florida Atlantic,Western Kentucky,TBD
12/3/2025,20:00,Kansas,Northwestern,TBD
12/3/2025,20:00,Southern University,Arizona,TBD
12/3/2025,20:00,Bradley,Nebraska,B1G+
12/3/2025,20:00,Kansas,Northwestern,B1G+
12/3/2025,20:00,Southeastern Louisiana,Baylor,ESPN+
12/3/2025,21:00,Oregon State,Oregon,B1G+
12/4/2025,11:00,Providence,Xavier,ESPN+
12/4/2025,11:00,Loyola,Towson,TBD
12/4/2025,13:00,Butler,Seton Hall,ESPN+
12/4/2025,19:00,Villanova,Georgetown,TBD
12/4/2025,19:00,Creighton,St. John's,ESPN+
12/4/2025,19:30,Mississippi Valley State,Tulsa,TBD
12/4/2025,19:30,Missouri State,Tulane,TBD
12/4/2025,20:30,Utah,Colorado State,TBD
12/4/2025,21:00,Marquette,DePaul,TBD
12/5/2025,11:00,Houston Christian,South Florida,ESPN+
12/5/2025,19:00,Maryland Eastern Shore,Wichita State,TBD
12/5/2025,19:00,Mercyhurst,West Virginia,ESPN+
12/5/2025,20:30,McNeese State,Arizona State,ESPN+
12/6/2025,12:00,Indiana,Illinois,BTN
12/6/2025,13:00,Nebraska,Penn State,B1G+
12/6/2025,14:00,Fordham,Hofstra,TBD
12/6/2025,15:00,Texas Southern,North Texas,TBD
12/6/2025,15:00,UNLV,Rice,TBD
12/6/2025,15:00,Mississippi Valley State,Oklahoma State,ESPN+
12/6/2025,16:30,San Francisco,Arizona State,ESPN+
12/6/2025,18:00,Iowa,Rutgers,FS1
12/7/2025,12:00,New Hampshire,Louisville,TBD
12/7/2025,12:00,NC Central,South Carolina,SEC Network
12/7/2025,12:00,Boston University,North Carolina,ACC Network
12/7/2025,12:00,Virginia,Boston College,ACCNX
12/7/2025,12:00,Purdue,Michigan,BTN
12/7/2025,TBD,Memphis,Middle Tennessee,TBD
12/7/2025,TBD,Charlotte,Mississippi State,TBD
12/7/2025,TBD,Charlotte,Mississippi State,SECN+
12/7/2025,TBD,Central Michigan,Kentucky,SECN+
12/7/2025,TBD,Louisiana Monroe,Alabama,SECN+
12/7/2025,13:00,DePaul,UConn,FS1
12/7/2025,14:00,Tulsa,Creighton,TBD
12/7/2025,14:00,Elon,East Carolina,TBD
12/7/2025,14:00,App State,Clemson,TBD
12/7/2025,14:00,Notre Dame,Florida State,TBD
12/7/2025,14:00,Georgia State,Miami,TBD
12/7/2025,14:00,South Alabama,Florida,SECN+
12/7/2025,14:00,Duke,Virginia Tech,ACC Network
12/7/2025,14:00,Georgetown,Wake Forest,ACCNX
12/7/2025,14:00,Seton Hall,NC State,ACCNX
12/7/2025,14:00,Ohio State,Northwestern,BTN
12/7/2025,14:00,Northern Illinois,Iowa State,ESPN+
12/7/2025,14:00,Xavier,Cincinnati,ESPN+
12/7/2025,14:00,Providence,St. John's,ESPN+
12/7/2025,14:00,Tulsa,Creighton,ESPN+
12/7/2025,15:00,UTSA,Baylor,TBD
12/7/2025,15:00,SIU Edwardsville,Missouri,SECN+
12/7/2025,15:00,Prairie View,Texas,SECN+
12/7/2025,15:00,Maryland Eastern Shore,Oklahoma,SECN+
12/7/2025,15:00,Jackson State,Arkansas,SECN+
12/7/2025,15:00,Kansas State,Ole Miss,SECN+
12/7/2025,15:00,Wyoming,Colorado,TBD
12/7/2025,15:00,Kansas State,Ole Miss,TBD
12/7/2025,15:00,Kansas,Missouri State,TBD
12/7/2025,15:00,Oregon,UCLA,FS1
12/7/2025,15:00,UTSA,Baylor,ESPN+
12/7/2025,15:00,Southern,Houston,ESPN+
12/7/2025,16:00,New Mexico,Arizona,TBD
12/7/2025,16:00,Maryland,Minnesota,BTN
12/7/2025,16:00,Butler,Marquette,ESPN+
12/7/2025,17:00,San Jose State,California,TBD
12/7/2025,18:00,Michigan State,Wisconsin,BTN
12/8/2025,19:00,Norfolk State,Georgia Tech,TBD
12/8/2025,19:00,Texas Southern,West Virginia,ESPN+
12/9/2025,12:00,Alabama State,Baylor,ESPN+
12/9/2025,18:00,Bryant,Boston College,ACCNX
12/9/2025,18:00,Columbia,Seton Hall,ESPN+
12/9/2025,18:00,Marywood,Hofstra,TBD
12/9/2025,18:30,Long Island,Xavier,ESPN+
12/9/2025,19:00,Arizona State,Penn State,TBD
12/9/2025,20:00,Omaha,Nebraska,B1G+
12/10/2025,12:00,San Diego State,Kansas State,TBD
12/10/2025,12:00,San Diego,Wisconsin,B1G+
12/10/2025,TBD,St. John's,Stony Brook,TBD
12/10/2025,13:00,Eastern Kentucky,Arizona,TBD
12/10/2025,18:00,Presbyterian,Virginia Tech,ACCNX
12/10/2025,19:00,Illinois,Missouri,SEC Network
12/10/2025,19:00,Howard,Virginia,ACCNX
12/10/2025,19:00,Colgate,Syracuse,ACCNX
12/10/2025,19:00,Delaware State,Maryland,B1G+
12/10/2025,19:00,Arizona State,Penn State,BTN
12/10/2025,19:00,Iowa,Iowa State,ESPN
12/10/2025,19:00,Rhode Island,Providence,ESPN+
12/10/2025,19:00,St. John's,Stony Brook,TBD
12/10/2025,19:30,Rutgers,Princeton,TBD
12/10/2025,20:00,Alabama A&M,Minnesota,B1G+
12/10/2025,21:00,Ball State,Louisville,ACC Network
12/10/2025,21:00,Boise State,Utah,ESPN+
12/10/2025,22:00,Idaho,California,TBD
12/11/2025,11:00,Lipscomb,Purdue,B1G+
12/11/2025,11:30,Carolina University,Campbell,TBD
12/11/2025,18:30,Northern Kentucky,Ohio State,B1G+
12/11/2025,19:00,Morehead State,Notre Dame,TBD
12/11/2025,19:00,Georgia Tech,West Virginia,TBD
12/11/2025,19:00,Little Rock,Oklahoma,SECN+
12/11/2025,19:00,Georgia Tech,West Virginia,ESPN+
12/11/2025,19:00,UMass Lowell,DePaul,ESPN+
12/11/2025,19:00,Indiana State,Butler,ESPN+
12/12/2025,11:00,FGCU,Florida Atlantic,TBD
12/12/2025,12:15,UT Arlington,Rice,TBD
12/12/2025,19:00,Texas Tech,Washington State,TBD
12/13/2025,12:00,Akron,Michigan,B1G+
12/13/2025,12:00,Delaware State,Georgetown,ESPN+
12/13/2025,13:00,Wofford,Ole Miss,SECN+
12/13/2025,13:00,Auburn,Seton Hall,ESPN+
12/13/2025,13:00,Coppin State,William & Mary,FloHoops
12/13/2025,14:00,Prairie View A&M,UTSA,TBD
12/13/2025,14:00,UNLV,Cincinnati,ESPN+
12/13/2025,14:00,Hofstra,St. John's,ESPN+
12/13/2025,14:00,Stonehill,Providence,ESPN+
12/13/2025,15:00,Lindenwood,Iowa,B1G+
12/13/2025,15:00,Green Bay,Washington,B1G+
12/13/2025,15:30,Loyola Marymount,Wichita State,TBD
12/13/2025,16:00,Oklahoma,Oklahoma State,ESPNU
12/13/2025,21:00,Houston,New Mexico,TBD
12/14/2025,12:00,Dayton,Purdue,B1G+
12/14/2025,TBD,Winthrop,Tennessee,SECN+
12/14/2025,TBD,Arizona State,Oregon State,TBD
12/14/2025,TBD,Illinois State,Nebraska,B1G+
12/14/2025,13:00,Eastern Michigan,Indiana,B1G+
12/14/2025,13:00,Toledo,Ohio State,B1G+
12/14/2025,13:00,Saint Francis,Xavier,ESPN+
12/14/2025,13:00,Duquesne,Stony Brook,TBD
12/14/2025,13:00,Longwood,Elon,TBD
12/14/2025,14:00,Kansas State,Creighton,TBD
12/14/2025,14:00,North Texas,Illinois,TBD
12/14/2025,14:00,College of Charleston,Florida State,TBD
12/14/2025,14:00,Pitt,Clemson,TBD
12/14/2025,14:00,West Georgia,Florida,SECN+
12/14/2025,14:00,Kansas State,Creighton,FS1
12/14/2025,14:00,NC State,Miami,ACCNX
12/14/2025,14:00,Georgia Tech,Wake Forest,ACCNX
12/14/2025,14:00,Eastern Illinois,Butler,ESPN+
12/14/2025,15:00,Texas Tech,Abilene Christian,TBD
12/14/2025,15:00,New Orleans,Tulane,TBD
12/14/2025,15:00,Southern Miss,Mississippi State,SECN+
12/14/2025,15:00,SC State,Ole Miss,SECN+
12/14/2025,15:00,Miami (OH),Colorado,TBD
12/14/2025,15:00,West Virginia,Texas A&M,SECN+
12/14/2025,15:00,Montana State,Oregon,B1G+
12/14/2025,15:00,North Texas,Illinois,B1G+
12/14/2025,15:00,Denver,Kansas,ESPN+
12/14/2025,15:00,Le Moyne,Marquette,ESPN+
12/14/2025,15:30,Penn State,South Carolina,ESPN
12/14/2025,16:00,UNC Asheville,East Carolina,TBD
12/14/2025,16:00,Notre Dame,James Madison,TBD
12/14/2025,16:00,California,Stanford,TBD
12/14/2025,16:00,Jackson State,Alabama,SEC Network
12/14/2025,16:00,Louisville,North Carolina,ACC Network
12/14/2025,16:00,ETSU,Virginia Tech,ACCNX
12/14/2025,16:00,Northwestern,Utah,ESPN+
12/14/2025,17:30,Michigan State,DePaul,TBD
12/14/2025,17:30,Michigan State,DePaul,FS1
12/14/2025,18:00,Wyoming,Minnesota,B1G+
12/14/2025,18:00,Northern Iowa,Iowa State,ESPN+
12/14/2025,18:30,Davidson,Charlotte,TBD
12/15/2025,11:00,North Carolina A&T,Georgia,SEC Network
12/15/2025,12:00,Texas A&M-Kingsville,UTSA,TBD
12/15/2025,TBD,Memphis,Murray State,TBD
12/15/2025,19:00,Norfolk State,Campbell,TBD
12/15/2025,19:30,Tulsa,Oklahoma State,TBD
12/15/2025,19:30,South Florida,Vanderbilt,SECN+
12/15/2025,19:30,Tulsa,Oklahoma State,ESPN+
12/15/2025,19:30,South Florida,Vanderbilt,ESPN+
12/15/2025,20:00,Chicago State,Arizona,TBD
12/16/2025,12:00,Oral Roberts,Wichita State,TBD
12/16/2025,12:00,Montana,Houston,ESPN+
12/16/2025,15:30,Chestnut Hill,Drexel,TBD
12/16/2025,18:30,Howard,Cincinnati,ESPN+
12/16/2025,19:00,Sam Houston,Alabama,SECN+
12/16/2025,19:00,Binghamton,Syracuse,ACCNX
12/16/2025,19:00,Washington State,Seton Hall,ESPN+
12/16/2025,21:00,Northern Colorado,Colorado,TBD
12/16/2025,21:00,Arizona State,Gonzaga,TBD
12/16/2025,22:00,Cal Poly,UCLA,BTN
12/17/2025,11:00,Wofford,East Carolina,TBD
12/17/2025,11:00,Winthrop,Charlotte,TBD
12/17/2025,11:00,Clemson,Charleston Southern,TBD
12/17/2025,11:00,Georgian Court,Stony Brook,TBD
12/17/2025,TBD,Alabama State,Mississippi State,SECN+
12/17/2025,12:30,Jacksonville,Texas Tech,ESPN+
12/17/2025,14:30,Florida A&M,Florida,SECN+
12/17/2025,15:00,Rice,Grambling State,TBD
12/17/2025,17:00,Tulane,Alabama,TBD
12/17/2025,17:00,Tulane,Alabama,SECN+
12/17/2025,18:00,Eastern Kentucky,Louisville,ACC Network
12/17/2025,19:00,St. John's,New Haven,TBD
12/17/2025,19:00,Mississippi Valley State,Ole Miss,SECN+
12/17/2025,19:00,Marquette,UConn,Peacock
12/17/2025,19:30,Creighton,Omaha,TBD
12/17/2025,19:30,Kansas City,Arkansas,SECN+
12/17/2025,19:30,Haskell,Kansas,ESPN+
12/17/2025,20:00,UNC Wilmington,North Carolina,ACC Network
12/17/2025,21:00,Northwestern State,Texas,SEC Network
12/17/2025,21:00,UC Riverside,Utah,ESPN+
12/18/2025,11:00,Radford,Hampton,TBD
12/18/2025,11:30,Yale University,Monmouth,TBD
12/18/2025,12:00,Arkansas-Pine Bluff,Tulsa,TBD
12/18/2025,12:00,Loyola Chicago,Northwestern,B1G+
12/18/2025,TBD,Alcorn State,Auburn,SECN+
12/18/2025,14:00,Portland,Oregon,B1G+
12/18/2025,18:00,Saint Francis,Pitt,TBD
12/18/2025,18:00,Virginia Tech,Florida State,TBD
12/18/2025,18:00,Miami,Wake Forest,ACCNX
12/18/2025,18:30,UAlbany,Vanderbilt,SECN+
12/18/2025,18:30,Norfolk State,Ohio State,B1G+
12/18/2025,19:00,Oral Roberts,North Texas,TBD
12/18/2025,19:00,South Carolina,South Florida,ESPN2
12/18/2025,19:00,South Dakota State,Duke,ACC Network
12/18/2025,19:00,Georgia Tech,NC State,ACCNX
12/18/2025,20:00,Bellarmine,Arizona,TBD
12/18/2025,20:00,Southern,Baylor,ESPN+
12/19/2025,10:30,Mercyhurst,Syracuse,ACCNX
12/19/2025,11:00,Central Connecticut State,Maryland,B1G+
12/19/2025,12:00,Northeastern,Boston College,ACCNX
12/19/2025,13:00,Florida Atlantic,UMass,TBD
12/19/2025,18:30,Wright State,Kentucky,SECN+
12/19/2025,19:00,Coppin State,Temple,TBD
12/19/2025,19:00,Jackson State,Illinois,B1G+
12/19/2025,19:00,Seton Hall,Villanova,ESPN+
12/19/2025,19:00,Xavier,Butler,ESPN+
12/19/2025,22:00,Washington,Stanford,TBD
12/20/2025,10:30,Louisville,Tennessee,TBD
12/20/2025,10:30,Louisville,Tennessee,SECN+
12/20/2025,12:00,Winthrop,Virginia,ACCNX
12/20/2025,12:00,Lafayette,Rutgers,B1G+
12/20/2025,12:00,Lehigh,Towson,TBD
12/20/2025,TBD,SF Austin,Arkansas,SECN+
12/20/2025,13:00,Delaware State,Tulane,TBD
12/20/2025,13:00,UConn,Iowa,FOX
12/20/2025,13:00,Iowa,UConn,FOX
12/20/2025,13:00,Truman State,Marquette,ESPN+
12/20/2025,14:00,Memphis,Southeastern Louisiana,TBD
12/20/2025,14:00,UTSA,Columbia,TBD
12/20/2025,14:00,South Carolina State,Florida State,TBD
12/20/2025,14:00,DePaul,Creighton,ESPN+
12/20/2025,14:00,Vermont,Drexel,FloHoops
12/20/2025,14:00,Ferrum College,North Carolina A&T,TBD
12/20/2025,15:00,Middle Tennessee,Wichita State,TBD
12/20/2025,15:00,Houston Christian,Rice,TBD
12/20/2025,15:00,Duke,Belmont,TBD
12/20/2025,17:00,Long Beach State,UCLA,B1G+
12/21/2025,11:00,ETSU,Charlotte,TBD
12/21/2025,12:00,Kennesaw State,Miami,ACC Network
12/21/2025,12:00,Coppin State,Georgia,SECN+
12/21/2025,12:00,Radford,Virginia Tech,ACCNX
12/21/2025,12:00,California Baptist,Nebraska,B1G+
12/21/2025,12:00,Oakland,Michigan,B1G+
12/21/2025,12:00,Jackson State,Purdue,B1G+
12/21/2025,12:00,IU Indy,Wisconsin,B1G+
12/21/2025,TBD,Mercer/Detroit Mercy,Tulane,TBD
12/21/2025,TBD,Old Dominion,Ole Miss,SECN+
12/21/2025,TBD,Troy,Alabama,SECN+
12/21/2025,13:00,Campbell,East Carolina,TBD
12/21/2025,13:00,Pitt,Duquesne,TBD
12/21/2025,13:00,NC State,Davidson,TBD
12/21/2025,13:00,Prairie View,Texas A&M,SECN+
12/21/2025,13:00,North Alabama,Missouri,SECN+
12/21/2025,13:00,Western Carolina,Indiana,B1G+
12/21/2025,13:00,Northwestern,George Washington,ESPN+
12/21/2025,13:00,Georgetown,Providence,ESPN+
12/21/2025,13:00,Navy,South Florida,ESPN+
12/21/2025,13:00,Kansas,Iowa State,ESPN2
12/21/2025,13:00,Norfolk State,Elon,TBD
12/21/2025,14:00,North Florida,Clemson,TBD
12/21/2025,14:00,Charleston Southern,North Carolina,ACC Network
12/21/2025,14:00,Oklahoma State,Cincinnati,ESPN+
12/21/2025,14:00,Houston,West Virginia,ESPN+
12/21/2025,14:30,Richmond,Penn State,TBD
12/21/2025,14:45,Tulsa,Florida,TBD
12/21/2025,14:45,Tulsa,Florida,SECN+
12/21/2025,15:00,Santa Clara,North Texas,TBD
12/21/2025,15:00,Minnesota,Drake,TBD
12/21/2025,15:00,Michigan State,Indiana State,TBD
12/21/2025,15:00,Texas Tech,Baylor,ESPN+
12/21/2025,16:00,Washington,Pacific,ESPN+
12/21/2025,17:00,Bellarmine,Notre Dame,TBD
12/21/2025,18:00,Bay Area Women's Classic,Oregon,TBD
12/21/2025,19:00,Colorado,Arizona State,ESPN+
12/21/2025,20:30,Bay Area Women's Classic,California,ESPN2
12/22/2025,11:30,Temple,Princeton,TBD
12/22/2025,12:00,St. John's,Villanova,ESPN+
